id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
24717,Men,Footwear,Shoes,Casual Shoes,Charcoal,Fall,2011.0,Casual,Skechers Men Heisman Charcoal Casual Shoes,data/subset\images\24717.jpg
30259,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2018.0,Casual,Red Tape Men Navy Blue Shoes,data/subset\images\30259.jpg
28657,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Air Ralston Mid Lite Black Casual Shoes,data/subset\images\28657.jpg
18537,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Unisex Limnos Black Casual Shoes,data/subset\images\18537.jpg
57467,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Puma Unisex 917 Lo CVS Navy Blue Shoes,data/subset\images\57467.jpg
13988,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Future Cat Remix Lo Navy Blue Casual Shoes,data/subset\images\13988.jpg
18405,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Skechers Men USA Brown Shoe,data/subset\images\18405.jpg
46606,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes,data/subset\images\46606.jpg
34751,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Puma Men Benecio Mid Leather Brown Shoes,data/subset\images\34751.jpg
57529,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes,data/subset\images\57529.jpg
56722,Men,Footwear,Shoes,Casual Shoes,Maroon,Fall,2012.0,Casual,Converse Men Maroon Shoes,data/subset\images\56722.jpg
24690,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Lee Cooper Men Casual Brown Shoes,data/subset\images\24690.jpg
13382,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Femmes Brown Casual Shoes,data/subset\images\13382.jpg
26563,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,Lee Cooper Men Tan Shoes,data/subset\images\26563.jpg
42275,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Vans Men Brown Michoacan Shoes,data/subset\images\42275.jpg
3644,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Fila Men's Maverick HI Navy Green Canvas Shoe,data/subset\images\3644.jpg
35696,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Sweet Classic Leather White Shoes,data/subset\images\35696.jpg
3649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,FILA Men Elite Black Casual Shoes,data/subset\images\3649.jpg
35392,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Stens by Enroute Men Brown Shoes,data/subset\images\35392.jpg
6368,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Men's Black Shoe,data/subset\images\6368.jpg
2495,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Numero Uno Men's Casual White Black Stripe Shoe,data/subset\images\2495.jpg
46841,Girls,Footwear,Shoes,Casual Shoes,Pink,Winter,2012.0,Casual,Barbie Girls Pink Shoes,data/subset\images\46841.jpg
14481,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Flying Machine Men Beige Casual Shoes,data/subset\images\14481.jpg
10758,Girls,Footwear,Shoes,Casual Shoes,Blue,Winter,2012.0,Casual,Disney Kids Girls Princess Heart Blue Casual Shoes,data/subset\images\10758.jpg
4282,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Rockport Men Arratoon Brown Shoe,data/subset\images\4282.jpg
9387,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Wmns Nike Bac White Casual Shoes,data/subset\images\9387.jpg
23935,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Lotto Men White Pesa Slip-On Casual Shoes,data/subset\images\23935.jpg
30233,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,data/subset\images\30233.jpg
26646,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Driving Power Black Shoes,data/subset\images\26646.jpg
59941,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,Vans Men Navy Blue Casual Shoes,data/subset\images\59941.jpg
12867,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Lee Cooper Men Casual Black Shoes,data/subset\images\12867.jpg
12870,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Lee Cooper MenCasual Black Shoes,data/subset\images\12870.jpg
16157,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Enroute Men Leather Black Casual Shoes,data/subset\images\16157.jpg
44494,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Gliders Men Blue Shoes,data/subset\images\44494.jpg
43380,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Reebok Men White Mamba Casual Shoes,data/subset\images\43380.jpg
22164,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,data/subset\images\22164.jpg
20700,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men  Fiesta Brown Casual Shoes,data/subset\images\20700.jpg
2822,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men's Casual Felt Black Shoe,data/subset\images\2822.jpg
39970,Men,Footwear,Shoes,Casual Shoes,Red,Spring,2013.0,Casual,Gas Men Red Cutback Shoes,data/subset\images\39970.jpg
34750,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Black Benecio Shoes,data/subset\images\34750.jpg
36465,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Spinn Men Viking White Casual Shoes,data/subset\images\36465.jpg
50279,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2013.0,Casual,Arrow Men Navy Blue Shoes,data/subset\images\50279.jpg
39946,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2013.0,Casual,Gas Men Sahar Beige Shoes,data/subset\images\39946.jpg
22867,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes,data/subset\images\22867.jpg
22245,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ID Men Brown Casual Shoes,data/subset\images\22245.jpg
22165,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,data/subset\images\22165.jpg
29572,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Classic Slip-On Grey Shoes,data/subset\images\29572.jpg
13080,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Numero Uno Men Black Casual Shoes,data/subset\images\13080.jpg
6431,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Lotto Unisex Canvas Dark Navy Shoe,data/subset\images\6431.jpg
7365,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Black Casual Shoe,data/subset\images\7365.jpg
4343,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men Leonard Red Shoes,data/subset\images\4343.jpg
7379,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Blk Casual Black Shoe,data/subset\images\7379.jpg
15508,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Cape Noble Brown Casual Shoes,data/subset\images\15508.jpg
39968,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Gas Men Brown Cutback Shoes,data/subset\images\39968.jpg
44739,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Globalite Men Grey Starcross Shoes,data/subset\images\44739.jpg
37241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes,data/subset\images\37241.jpg
35848,Women,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Kelme Women Passion Blue Shoes,data/subset\images\35848.jpg
7710,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Puma Men's Bluebird Blue Yellow Shoe,data/subset\images\7710.jpg
31942,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Women Sweet Classic Leather White Shoes,data/subset\images\31942.jpg
14560,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Vans Men Era Black Casual Shoes,data/subset\images\14560.jpg
17766,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2012.0,Casual,Buckaroo Jefe Men Olive Casual Shoes,data/subset\images\17766.jpg
57520,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes,data/subset\images\57520.jpg
56655,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shoes,data/subset\images\56655.jpg
22160,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lee Cooper Men Black Casual Shoes,data/subset\images\22160.jpg
17704,Unisex,Footwear,Shoes,Casual Shoes,Maroon,Fall,2011.0,Casual,Vans unisex Old Skool Red Casual Shoes,data/subset\images\17704.jpg
12423,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Casual Brown Casual Shoes,data/subset\images\12423.jpg
39625,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Sweet Classic High Black Casual Shoes,data/subset\images\39625.jpg
31945,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Avid Black Shoes,data/subset\images\31945.jpg
39664,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Shoes,data/subset\images\39664.jpg
14283,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Chauncy ox  Casual Shoe,data/subset\images\14283.jpg
49484,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Shoes,data/subset\images\49484.jpg
35818,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Enroute Women Red Moccasins,data/subset\images\35818.jpg
12519,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,2018.0,Casual,Red Tape Men Beige Shoes,data/subset\images\12519.jpg
12430,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Timberland Men Casual Blue Casual Shoes,data/subset\images\12430.jpg
4853,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Newfeel Unisex Black & Grey Shoes,data/subset\images\4853.jpg
22833,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2016.0,Casual,Woodland Men Olive Green Casual Shoes,data/subset\images\22833.jpg
17669,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Closed Blue Casual Shoe,data/subset\images\17669.jpg
17659,Women,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Catwalk Women Ballerina Brown Casual Shoe,data/subset\images\17659.jpg
57480,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ID Men White & Navy Blue Casual Shoes,data/subset\images\57480.jpg
10266,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Clarks Men Goto Hi Cola Suede Brown Shoes,data/subset\images\10266.jpg
7714,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men's Wind Black Shoe,data/subset\images\7714.jpg
5320,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Fila Men's Montello Grey Black Red Shoe,data/subset\images\5320.jpg
12510,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men Casual Grey Casual Shoes,data/subset\images\12510.jpg
43874,Men,Footwear,Shoes,Casual Shoes,White,Summer,2010.0,Casual,Puma Men White Mid Ducati Shoes,data/subset\images\43874.jpg
15503,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Carlton London Women Casual Black Casual Shoes,data/subset\images\15503.jpg
7040,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Numero Uno Men's Navy Blue Shoe,data/subset\images\7040.jpg
34862,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Zapato Del Barco Grey Shoes,data/subset\images\34862.jpg
22167,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,data/subset\images\22167.jpg
21741,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Vans Unisex Authentic Lo Pro White Casual Shoes,data/subset\images\21741.jpg
47246,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2013.0,Casual,Playboy Men Green Casual Shoes,data/subset\images\47246.jpg
5699,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Striking Black Shoe,data/subset\images\5699.jpg
17747,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Track Cat Black Casual Shoe,data/subset\images\17747.jpg
4183,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Rockport Men Brown Leather Casual Shoes,data/subset\images\4183.jpg
11819,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,data/subset\images\11819.jpg
17757,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men New Gemma Brown Casual Shoe,data/subset\images\17757.jpg
18474,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Men Calcetto White Casual Shoes,data/subset\images\18474.jpg
34088,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,data/subset\images\34088.jpg
33531,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2016.0,Casual,Cobblerz Women Black Loafers,data/subset\images\33531.jpg
10627,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Carlton London Men Brown Slip-On Shoes,data/subset\images\10627.jpg
4068,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Crocs Men's Tideline Canvas Khaki Shoe,data/subset\images\4068.jpg
22865,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,data/subset\images\22865.jpg
38524,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Puma Men White Surge Shoes,data/subset\images\38524.jpg
34748,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Soleil Cat Black Shoes,data/subset\images\34748.jpg
24190,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Converse Unisex Chuck Taylor White Casual Shoes,data/subset\images\24190.jpg
39687,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Casual Shoes,data/subset\images\39687.jpg
6799,Unisex,Footwear,Shoes,Casual Shoes,Yellow,Summer,2011.0,Casual,Converse Unisex Yellow Canvas Shoe,data/subset\images\6799.jpg
22846,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,data/subset\images\22846.jpg
39274,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2018.0,Casual,Red Chief Men Tan Shoes,data/subset\images\39274.jpg
26561,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Lee Cooper Men Black Shoes,data/subset\images\26561.jpg
46884,Boys,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Ben 10 Boys Black Casual Shoes,data/subset\images\46884.jpg
23913,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Fila Men Cicadeo Black Casual Shoes,data/subset\images\23913.jpg
20876,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Casual Black Shoes,data/subset\images\20876.jpg
17768,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men New Amanda Brown Casual Shoe,data/subset\images\17768.jpg
46102,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,ADIDAS Men Green Lucent Shoes,data/subset\images\46102.jpg
4134,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2015.0,Casual,Skechers Men's Sparta Navy Black Shoe,data/subset\images\4134.jpg
36952,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Force 10 Women White Shoes,data/subset\images\36952.jpg
39984,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2014.0,Casual,Gas Men Grey & Blue Tee Casual Shoes,data/subset\images\39984.jpg
47643,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,Carlton London Men Light Brown Loafers,data/subset\images\47643.jpg
26559,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Shoes,data/subset\images\26559.jpg
44937,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Shoes,data/subset\images\44937.jpg
3640,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Universe HI Black Shoe,data/subset\images\3640.jpg
32727,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Unisex Skeletoes 2.0 Black Shoes,data/subset\images\32727.jpg
1546,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Furore White Shoe,data/subset\images\1546.jpg
22840,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes,data/subset\images\22840.jpg
24188,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Converse Unisex Chuck Taylor All Stars Red Casual Shoes,data/subset\images\24188.jpg
55783,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2013.0,Casual,Converse Men Brown Casual Shoes,data/subset\images\55783.jpg
6413,Unisex,Footwear,Shoes,Casual Shoes,Pink,Summer,2011.0,Casual,Lotto Unisex Canvas Pink Shoe,data/subset\images\6413.jpg
12897,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Game Point White Casual Shoes,data/subset\images\12897.jpg
22189,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,data/subset\images\22189.jpg
49375,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Era Pro Shoes,data/subset\images\49375.jpg
49497,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Shoes,data/subset\images\49497.jpg
24259,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Numero Uno Men Navy Blue Shoes,data/subset\images\24259.jpg
22177,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2012.0,Casual,Timberland Men Tan Casual Shoes,data/subset\images\22177.jpg
6410,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Lotto Women Leisure White Blue Shoe,data/subset\images\6410.jpg
37243,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes,data/subset\images\37243.jpg
18478,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Yacht Lifevest Navy Casual Shoes,data/subset\images\18478.jpg
24482,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Shoes,data/subset\images\24482.jpg
33846,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Future Cat Black Shoes,data/subset\images\33846.jpg
3790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men's AS Canvas HI Black Shoe,data/subset\images\3790.jpg
33768,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Tan Shoes,data/subset\images\33768.jpg
4132,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men's Mustang Red Shoe,data/subset\images\4132.jpg
8909,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Puma Unisex Benecio Leather Drip Indigo Blue Casual Shoes,data/subset\images\8909.jpg
13903,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Backboard White Casual Shoes,data/subset\images\13903.jpg
14482,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Black Shoes,data/subset\images\14482.jpg
54742,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Vans Men Brown Shoes,data/subset\images\54742.jpg
4455,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ADIDAS Khaki Color Canvas Shoe,data/subset\images\4455.jpg
49420,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Vans Men Blue 106 Vulcanized Shoes,data/subset\images\49420.jpg
12518,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes,data/subset\images\12518.jpg
35671,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,U.S. Polo Assn. Men Blue Boat Shoes,data/subset\images\35671.jpg
17963,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Women Trinity Black Casual Shoes,data/subset\images\17963.jpg
23679,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Red Tape Men Mocassins Black Casual Shoes,data/subset\images\23679.jpg
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Puma Men Eco ortholite Green Casual Shoes,data/subset\images\13191.jpg
50751,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Winter,2018.0,Casual,Red Chief Men Mushroom Brown Shoes,data/subset\images\50751.jpg
15314,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Ranger White Sports Shoes,data/subset\images\15314.jpg
24455,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Casual,Nike Women Court Majestic White Shoes,data/subset\images\24455.jpg
22699,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men Ballista Black Sports Shoes,data/subset\images\22699.jpg
5350,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Artengo Artengo 522c Man Synthe,data/subset\images\5350.jpg
34733,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Puma Women Faas 300 Blue & Pink Sports Shoes,data/subset\images\34733.jpg
